Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-02-02;07;19373;1952;4007;16892;14 134;10127;9281;5207;0;-36;0;16991;0
2023-02-02;08;20999;2077;2639;16899;14 141;11502;9502;5396;0;-5;0;7113;23614
2023-02-02;09;21968;2195;2426;17789;15 031;12606;9424;5259;97;-61;0;7080;23614
2023-02-02;10;22042;2185;2177;17333;14 575;12398;9707;5352;401;-63;0;7399;23614
2023-02-02;11;21693;2173;2526;17140;14 382;11857;9902;5431;745;-66;0;7638;23614
2023-02-02;12;21838;2158;2876;17130;14 373;11497;9904;5341;1136;437;0;7684;23614
2023-02-02;13;22007;2193;2930;17130;14 372;11442;10325;5660;1198;240;0;8060;23614
2023-02-02;14;21917;2181;2764;16955;14 197;11434;10372;5638;1206;112;0;8071;23614
2023-02-02;15;21548;2169;2679;16356;13 598;10919;10694;6033;1040;-65;0;8392;23614
2023-02-02;16;21631;2150;2085;16595;13 838;11753;9934;5459;476;-55;0;7599;23614
2023-02-02;17;22467;2207;1598;17706;14 948;13350;9073;4793;64;45;0;6830;23614
2023-02-02;18;22986;2238;1345;18290;15 533;14188;8767;4358;0;31;0;6436;23614
2023-02-02;19;22272;2202;1679;18323;15 565;13886;8450;4026;0;-63;0;6111;23614
2023-02-02;20;22174;2180;1613;18533;15 775;14162;8007;3654;0;5;0;5726;23614
2023-02-02;21;21568;2116;2613;19145;16 387;13774;7600;3253;0;195;0;5314;23614
2023-02-02;22;20585;1964;2912;19121;16 154;13242;6976;2699;0;366;0;4644;23614
2023-02-02;23;19135;1804;3483;18405;15 227;11744;6564;2305;0;826;0;15149;0
2023-02-02;24;17539;1730;4126;18370;15 193;11067;6351;2109;0;121;0;14299;0
2023-02-03;01;16815;1582;3196;15203;12 650;9453;6244;2037;0;1118;0;12667;0
2023-02-03;02;16665;1608;2903;15204;12 651;9748;6209;2001;0;708;0;12445;0
2023-02-03;03;16402;1634;2637;15204;12 651;10014;6189;1973;0;199;0;12585;0
2023-02-03;04;16349;1613;3057;15232;12 679;9623;6283;2063;0;443;0;12460;0
2023-02-03;05;16810;1614;3216;15269;12 716;9500;6385;2173;0;925;0;12520;0
2023-02-03;06;17599;1684;2732;15290;12 737;10005;6516;2316;0;1078;0;13335;0
2023-02-03;07;19712;1927;2470;17071;14 518;12049;6881;2639;0;781;0;16550;0
2023-02-03;08;21404;2086;1825;17913;15 360;13536;7366;3079;38;502;0;5014;23614
2023-02-03;09;21932;2134;2276;17946;15 393;13117;8172;3782;357;643;0;5772;23614
2023-02-03;10;22169;2152;2716;17734;15 181;12465;8965;4454;748;740;0;6532;23614
2023-02-03;11;22132;2130;2953;17022;14 469;11515;9517;4871;1076;1099;0;7105;23614
2023-02-03;12;22347;2207;2519;17323;14 545;12026;9855;5185;1145;466;0;7308;23614
2023-02-03;13;22599;2202;2649;17307;14 529;11880;10076;5514;971;643;0;7546;23614
2023-02-03;14;22694;2210;2508;17400;14 622;12114;10193;5740;693;388;0;7657;23614
2023-02-03;15;22278;2179;2945;17309;14 531;11586;10439;6080;449;253;0;7895;23614
2023-02-03;16;22281;2177;2992;17260;14 482;11490;10665;6406;179;127;0;8113;23614
2023-02-03;17;22512;2190;2618;17421;14 643;12025;10307;6101;9;181;0;7743;23614
2023-02-03;18;22831;2223;2405;17937;15 159;12754;10007;5718;0;70;0;7372;23614
2023-02-03;19;22531;2172;2718;17968;15 257;12540;9587;5330;0;404;0;6968;23614
2023-02-03;20;22386;2152;3004;18191;15 480;12476;9505;5312;0;405;0;6933;23614
2023-02-03;21;21518;2060;3950;18206;15 274;11324;9819;5607;0;375;0;7082;23614
2023-02-03;22;20118;1946;5176;17991;15 059;9883;10143;5961;0;91;0;7431;23614
2023-02-03;23;18922;1850;5269;17584;13 746;8477;10474;6305;0;-29;0;16001;0
2023-02-03;24;18401;1820;5667;17506;13 668;8001;10727;6554;0;-326;0;14964;0
2023-02-04;01;17921;1808;4199;15397;12 070;7871;10502;6428;0;-453;0;14378;0
2023-02-04;02;17237;1787;4062;15397;12 070;8009;10212;6146;0;-984;0;14083;0
2023-02-04;03;16672;1761;3531;15402;11 865;8334;9679;5615;0;-1341;0;13653;0
2023-02-04;04;15759;1816;2840;15402;11 866;9025;9361;5309;0;-2627;0;14926;0
2023-02-04;05;15724;1855;2740;15624;12 435;9695;9105;5061;0;-3076;0;15465;0
2023-02-04;06;15967;1878;2511;15711;12 521;10010;8993;4877;0;-3036;0;15516;0
2023-02-04;07;16546;1890;2604;15719;12 859;10255;8723;4593;0;-2433;0;16109;0
2023-02-04;08;17052;1929;2309;16108;13 248;10939;8483;4237;71;-2371;0;16379;0
2023-02-04;09;17869;1977;2337;16243;13 383;11046;8286;3707;802;-1464;0;16584;0
2023-02-04;10;18658;2048;2762;16808;13 948;11187;8517;3577;1610;-1046;0;17098;0
2023-02-04;11;19082;2047;2360;16307;13 447;11087;8709;3758;1634;-714;0;16842;0
2023-02-04;12;18919;2048;2502;16016;13 156;10654;9006;3842;2024;-742;0;16685;0
2023-02-04;13;18664;2047;3465;16003;13 143;9677;9892;4570;2330;-906;0;16754;0
2023-02-04;14;18872;1999;3624;15994;13 134;9510;9694;4529;2020;-332;0;16177;0
2023-02-04;15;18856;1985;2998;15997;13 137;10139;9413;4580;1201;-696;0;16321;0
2023-02-04;16;18839;2001;2673;16487;13 627;10954;9001;4389;635;-1116;0;16786;0
2023-02-04;17;19293;1947;2758;16745;13 885;11127;8280;3910;89;-115;0;16568;0
2023-02-04;18;19930;2010;2818;17659;14 799;11982;8283;3830;0;-334;0;17221;0
2023-02-04;19;19734;1989;3063;17772;14 912;11849;8203;3794;0;-319;0;17073;0
2023-02-04;20;19415;1959;3006;17655;14 795;11788;7961;3565;0;-334;0;16753;0
2023-02-04;21;18909;1880;3487;17584;14 724;11237;7703;3316;0;-31;0;15985;0
2023-02-04;22;17912;1793;3713;17449;14 589;10876;7203;2867;0;-168;0;14969;0
2023-02-04;23;16963;1709;3745;16967;14 107;10362;6721;2395;0;-120;0;14075;0
2023-02-04;24;15850;1597;4080;16541;13 681;9601;6292;1981;0;-42;0;12918;0
2023-02-05;01;14913;1520;2579;14541;11 681;9102;5920;1585;0;-109;0;11960;0
2023-02-05;02;14533;1487;2709;14533;11 673;8964;5618;1267;0;-48;0;11379;0
2023-02-05;03;14240;1444;2977;14538;11 678;8701;5407;1074;0;132;0;11033;0
2023-02-05;04;14155;1523;2121;14600;11 740;9619;5226;894;0;-690;0;11703;0
2023-02-05;05;14301;1520;2071;14697;11 837;9765;5072;709;0;-537;0;11629;0
2023-02-05;06;14505;1427;2841;14549;11 689;8848;4925;559;0;733;0;10695;0
2023-02-05;07;14757;1415;3608;15235;12 375;8767;4825;507;0;1166;0;10668;0
2023-02-05;08;14774;1462;3158;15244;12 384;9226;4802;434;67;746;0;11341;0
2023-02-05;09;15267;1536;3078;15252;12 392;9314;5060;375;794;893;0;11889;0
2023-02-05;10;15792;1587;3438;15289;12 429;8990;5494;510;1626;1308;0;12306;0
2023-02-05;11;16405;1643;3340;15412;12 552;9212;5678;484;2099;1515;0;12374;0
2023-02-05;12;16620;1667;3577;15847;12 987;9409;5716;439;2293;1495;0;12314;0
2023-02-05;13;16708;1651;3669;15807;12 947;9278;5717;415;2220;1713;0;12127;0
2023-02-05;14;16817;1581;4186;15798;12 938;8753;5599;374;2030;2465;0;11593;0
2023-02-05;15;16679;1529;4129;15728;12 868;8739;5347;333;1547;2593;0;11295;0
2023-02-05;16;16639;1496;3861;15728;12 868;9007;4997;241;859;2634;0;11283;0
2023-02-05;17;17385;1591;2622;16001;13 141;10519;4702;238;135;2164;0;12478;0
2023-02-05;18;18536;1681;2521;16832;13 972;11451;4818;275;0;2267;0;13497;0
2023-02-05;19;18792;1759;2049;17250;14 390;12342;4873;396;0;1577;0;14412;0
2023-02-05;20;18639;1718;2575;16996;14 357;11782;4990;512;0;1866;0;14032;0
2023-02-05;21;18197;1681;3482;17007;14 927;11445;5062;595;0;1690;0;13683;0
2023-02-05;22;17392;1603;4832;16972;15 334;10503;5138;684;0;1751;0;12845;0
2023-02-05;23;16873;1618;5205;16950;15 879;10674;5181;773;0;1018;0;13029;0
2023-02-05;24;16052;1595;5420;16730;15 880;10459;5228;798;0;365;0;12646;0
2023-02-06;01;15795;1607;4561;15891;15 041;10480;5320;844;0;-5;0;12348;0
2023-02-06;02;15749;1673;4770;16170;15 960;11190;5318;866;0;-758;0;12774;0
2023-02-06;03;15791;1711;4544;16315;16 105;11561;5311;870;0;-1081;0;13219;0
2023-02-06;04;15615;1667;4261;15672;15 462;11202;5339;899;0;-925;0;12813;0
2023-02-06;05;15888;1670;4826;15951;15 741;10915;5404;973;0;-431;0;12784;0
2023-02-06;06;16930;1719;4473;16149;15 771;11298;5305;901;0;326;0;13495;0
2023-02-06;07;19224;1927;3959;17725;17 305;13346;5173;771;0;706;0;16159;0
2023-02-06;08;21285;2118;3074;19170;18 582;15508;5173;659;81;605;0;3092;23614
2023-02-06;09;22135;2265;2302;19666;19 036;16734;5286;490;821;114;0;3226;23614
2023-02-06;10;21962;2219;3304;19331;18 701;15398;5538;357;1659;1026;0;3407;23614
2023-02-06;11;21718;2166;3326;18247;17 617;14291;5870;266;2509;1557;0;3676;23614
2023-02-06;12;21507;2160;3550;17691;17 061;13511;6172;193;3338;1825;0;3661;23614
2023-02-06;13;21920;2123;3954;18288;17 658;13705;5904;162;2773;2311;0;3381;23614
2023-02-06;14;21550;2069;4764;18101;17 471;12707;6150;160;3248;2693;0;3608;23614
2023-02-06;15;21392;2023;4768;18283;17 653;12885;5814;155;2493;2692;0;3271;23614
2023-02-06;16;21731;2006;3756;18108;17 478;13722;5383;188;1313;2626;0;2825;23614
2023-02-06;17;22215;2067;2907;18804;18 174;15268;4960;269;210;1988;0;2525;23614
2023-02-06;18;23071;2174;2583;19768;19 138;16555;5019;358;0;1497;0;2529;23614
2023-02-06;19;22774;2278;1735;19967;19 337;17602;5127;464;0;45;0;2507;23614
2023-02-06;20;22643;2221;2503;19958;19 328;16824;5190;571;0;629;0;2602;23614
2023-02-06;21;22255;2132;3175;19894;19 264;16089;5208;641;0;957;0;2620;23614
2023-02-06;22;20938;1955;5318;20390;19 760;14442;5124;687;0;1372;0;2572;23614
2023-02-06;23;19459;1808;6060;19475;18 845;12785;5113;752;0;1562;0;14995;0
2023-02-06;24;18062;1705;6434;19325;18 064;11630;5217;854;0;1215;0;13915;0
2023-02-07;01;17626;1676;4570;17363;15 896;11327;5138;742;0;1161;0;13217;0
2023-02-07;02;17396;1716;4190;17334;15 867;11678;5302;906;0;416;0;13455;0
2023-02-07;03;17098;1736;4095;17329;15 862;11768;5362;979;0;-32;0;13662;0
2023-02-07;04;17204;1750;4234;17367;15 900;11666;5568;1185;0;-31;0;13645;0
2023-02-07;05;17451;1719;4706;17416;15 949;11242;5626;1237;0;583;0;13339;0
2023-02-07;06;18471;1772;4283;17499;16 032;11749;5561;1163;0;1162;0;13843;0
2023-02-07;07;20303;1960;4338;19502;18 035;13697;5425;1029;0;1182;0;16387;0
2023-02-07;08;21777;2150;2271;19719;18 252;15981;5212;775;72;584;0;2711;23614
2023-02-07;09;22910;2296;2061;20925;19 458;17397;5227;585;515;286;0;2761;23614
2023-02-07;10;22947;2236;2857;20791;19 324;16467;5304;423;1105;1176;0;2824;23614
2023-02-07;11;22357;2099;3135;19191;17 724;14589;5410;285;1664;2358;0;2853;23614
2023-02-07;12;21996;2127;3369;19271;17 804;14435;5583;249;2093;1978;0;2993;23614
2023-02-07;13;22428;2151;2734;19381;17 914;15180;5377;256;1645;1871;0;2853;23614
2023-02-07;14;22610;2179;2647;19931;18 464;15817;5301;266;1454;1492;0;2785;23614
2023-02-07;15;22335;2133;2770;19623;18 156;15386;5241;344;1144;1708;0;2717;23614
2023-02-07;16;22362;2052;2958;19576;18 109;15151;5024;380;542;2187;0;2475;23614
2023-02-07;17;22613;2109;2442;19943;18 476;16034;4844;368;38;1735;0;2293;23614
2023-02-07;18;23372;2334;1398;21394;19 927;18530;4882;381;0;-39;0;2341;23614
2023-02-07;19;23321;2326;1456;21415;19 948;18492;4866;374;0;-38;0;2331;23614
2023-02-07;20;23139;2304;1489;21313;19 846;18357;4819;300;0;-37;0;2269;23614
2023-02-07;21;22551;2180;2596;21245;19 778;17182;4739;281;0;630;0;2223;23614
2023-02-07;22;21180;2099;3272;21241;19 774;16502;4711;306;0;-33;0;2211;23614
2023-02-07;23;19872;1941;3441;19532;18 065;14624;4752;373;0;496;0;16289;0
2023-02-07;24;18418;1758;5325;19711;18 027;12702;4857;496;0;859;0;14322;0
2023-02-08;01;17697;1725;3760;17515;15 831;12070;4993;563;0;633;0;13517;0
2023-02-08;02;17215;1680;4298;17512;15 828;11529;5027;607;0;659;0;12947;0
2023-02-08;03;16974;1691;4319;17512;15 828;11508;5115;696;0;351;0;13090;0
2023-02-08;04;16975;1699;4557;17533;15 849;11292;5404;983;0;279;0;13193;0
2023-02-08;05;17258;1686;4871;17591;15 907;11036;5443;1035;0;778;0;13123;0
2023-02-08;06;18193;1756;4259;17709;15 827;11567;5566;1140;0;1060;0;14000;0
2023-02-08;07;20027;2043;3268;19582;17 541;14273;5797;1346;0;-43;0;17446;0
2023-02-08;08;21861;2206;2724;20541;18 500;15777;6130;1539;74;-46;0;3550;23614
2023-02-08;09;22567;2293;2597;20898;18 857;16260;6356;1519;687;-48;0;3752;23614
2023-02-08;10;22525;2241;2783;20148;18 107;15324;6487;1388;1432;714;0;3930;23614
2023-02-08;11;21395;2097;4476;19235;17 194;12718;6839;1141;2817;1838;0;4231;23614
2023-02-08;12;20557;2074;5471;19247;17 206;11735;7185;1191;3663;1637;0;4615;23614
2023-02-08;13;20415;2063;5802;19246;17 205;11403;7291;1218;3847;1722;0;4726;23614
2023-02-08;14;20548;2042;5554;19273;17 232;11678;7060;1162;3486;1811;0;4510;23614
2023-02-08;15;20475;2026;5280;19532;17 491;12211;6636;1018;2748;1628;0;4056;23614
2023-02-08;16;20864;2022;4274;19780;17 739;13466;5978;857;1548;1420;0;3379;23614
2023-02-08;17;21912;2073;3276;20172;18 131;14855;5584;956;296;1472;0;2957;23614
2023-02-08;18;23041;2153;3175;20892;18 851;15598;5900;1340;0;1543;77;3053;23614
2023-02-08;19;22919;2262;2819;21215;19 174;16164;6634;2071;0;122;191;3785;23614
2023-02-08;20;23016;2185;4340;21077;19 036;14696;7331;2827;0;989;0;4524;23614
2023-02-08;21;22511;2143;4395;20609;18 154;13759;7974;3529;0;779;0;5156;23614
2023-02-08;22;21127;2014;4488;20382;16 671;12183;8369;3935;0;575;0;5498;23614
2023-02-08;23;19669;1903;5345;19892;16 181;10836;8467;4074;0;366;0;16280;0
2023-02-08;24;18159;1796;5934;19398;15 687;9753;8401;4007;0;6;0;15099;0
2023-02-09;01;17638;1744;3890;16936;13 287;9397;8285;3901;0;-44;0;14373;0
2023-02-09;02;17146;1716;4267;16931;13 282;9015;8147;3841;0;-16;0;14009;0
2023-02-09;03;16941;1741;4178;16568;13 277;9099;8274;3898;0;-432;0;14184;0
2023-02-09;04;17032;1714;4564;16568;13 277;8713;8326;4030;0;-7;0;13872;0
2023-02-09;05;17352;1753;4638;16568;13 277;8639;8797;4421;0;-85;0;14493;0
2023-02-09;06;18308;1859;3839;16590;13 299;9460;9001;4619;0;-152;0;15578;0
2023-02-09;07;20581;2067;3592;18366;15 075;11483;9051;4626;0;47;0;17936;0
2023-02-09;08;22043;2217;3027;19189;15 898;12870;9217;4547;374;-44;0;6298;23614
2023-02-09;09;22238;2225;3211;18458;15 167;11956;9613;4379;1672;670;0;6694;23614
2023-02-09;10;21503;2240;3613;18551;15 039;11426;9694;3898;3122;382;0;6835;23614
2023-02-09;11;20504;2204;4419;18392;14 880;10460;9731;3476;4255;312;0;6892;23614
2023-02-09;12;19407;2113;5492;18278;14 766;9274;9618;3072;5080;515;0;6820;23614
2023-02-09;13;18926;2103;5607;18314;14 802;9195;9340;2717;5275;390;0;6542;23614
2023-02-09;14;19444;2128;4839;18311;14 799;9960;9124;2733;4846;360;0;6346;23614
2023-02-09;15;19791;2121;4357;18312;15 021;10665;8951;3128;3561;176;0;6173;23614
2023-02-09;16;20602;2128;3249;18359;15 068;11819;8766;3595;1904;17;0;5933;23614
2023-02-09;17;21729;2135;2807;18635;15 344;12537;8797;4189;376;395;0;5888;23614
2023-02-09;18;22895;2247;2807;19540;16 249;13443;9311;4883;0;142;0;6408;23614
2023-02-09;19;22870;2264;3005;19429;16 138;13134;9920;5499;0;-184;0;7035;23614
2023-02-09;20;22782;2258;3293;19540;16 249;12956;10090;5704;0;-264;0;7241;23614
2023-02-09;21;22347;2192;3630;19427;16 136;12507;9935;5582;0;-94;0;7113;23614
2023-02-09;22;20904;2053;4450;18960;15 669;11219;9954;5611;0;-268;0;7143;23614
2023-02-09;23;19220;1948;5279;18553;15 262;9983;9861;5549;0;-624;0;16739;0
2023-02-09;24;17891;1811;6028;17817;14 526;8499;9831;5514;0;-439;0;15573;0
2023-02-10;01;17470;1845;4229;16596;13 522;9293;9498;5160;0;-1321;0;14982;0
2023-02-10;02;17171;1832;4291;16432;13 358;9067;9530;5201;0;-1425;0;14816;0
2023-02-10;03;17364;1841;4350;16432;13 358;9008;9623;5292;0;-1267;0;14446;0
2023-02-10;04;17470;1875;4018;16476;13 402;9384;9563;5239;0;-1477;0;14522;0
2023-02-10;05;18019;1905;3839;16548;13 474;9635;9601;5264;0;-1217;0;15045;0
2023-02-10;06;18561;1967;3467;16741;13 356;9889;9942;5590;0;-1271;0;15938;0
2023-02-10;07;20048;2056;4365;18488;15 056;10691;9906;5534;0;-548;0;17714;0
2023-02-10;08;21397;2156;3258;18431;14 999;11741;9843;5363;213;-188;0;7016;23614
2023-02-10;09;22234;2239;2751;18419;14 987;12237;10043;5289;797;-45;0;7189;23614
2023-02-10;10;21965;2227;3055;18351;14 919;11864;10147;5158;1439;-45;0;7326;23614
2023-02-10;11;21253;2192;3607;18419;14 987;11380;10050;4989;1820;-177;0;7301;23614
2023-02-10;12;20909;2163;4122;18590;15 158;11036;9930;4766;2144;-56;0;7207;23614
2023-02-10;13;20859;2134;4150;18757;15 101;10951;9630;4510;2029;278;0;6903;23614
2023-02-10;14;21237;2094;3972;18873;15 217;11245;9176;4186;1741;816;0;6451;23614
2023-02-10;15;21198;2117;3046;18873;15 217;12171;8637;3879;1182;391;0;5898;23614
2023-02-10;16;21523;2124;2307;18995;15 339;13032;8151;3581;629;341;0;5381;23614
2023-02-10;17;22098;2110;2457;19248;15 592;13135;8128;3707;68;836;0;5286;23614
2023-02-10;18;22857;2229;2340;20044;16 388;14048;8522;4040;0;287;0;5616;23614
2023-02-10;19;22803;2201;2492;19699;16 043;13551;8777;4310;0;475;0;5878;23614
2023-02-10;20;22763;2240;2290;19569;15 913;13623;9181;4716;0;-42;0;6275;23614
2023-02-10;21;21980;2143;3439;19567;15 911;12471;9457;5083;0;51;0;6624;23614
2023-02-10;22;20429;2038;3878;19483;15 036;11157;9865;5549;0;-594;0;7084;23614
2023-02-10;23;18926;1862;4336;18869;13 088;8752;10324;6047;0;-151;0;16113;0
2023-02-10;24;17537;1771;4272;18458;11 725;7453;10637;6368;0;-553;0;15048;0
2023-02-11;01;16586;1748;3927;17171;11 187;7259;10545;6529;0;-1219;0;14701;0
2023-02-11;02;16892;1767;3783;16965;11 117;7334;10624;6620;0;-1067;0;14448;0
2023-02-11;03;16783;1783;3772;17074;11 018;7246;10855;6854;0;-1318;0;14534;0
2023-02-11;04;16909;1817;3586;17074;11 017;7431;11040;7038;0;-1562;0;14868;0
2023-02-11;05;16919;1791;4023;17073;11 016;6993;11238;7232;0;-1312;0;14626;0
2023-02-11;06;17257;1835;4417;17074;11 839;7422;11280;7282;0;-1445;0;14716;0
2023-02-11;07;17719;1883;5010;17458;12 720;7710;11413;7413;0;-1403;0;15483;0
2023-02-11;08;17646;1842;6027;17376;12 996;6969;11657;7553;97;-980;0;15824;0
2023-02-11;09;18337;1941;5578;17380;13 000;7422;11925;7660;522;-1010;0;16807;0
2023-02-11;10;19372;2051;4786;17424;13 044;8258;12198;7708;852;-1084;0;17733;0
2023-02-11;11;19570;2038;4631;17234;12 854;8223;12131;7547;1123;-784;0;17403;0
2023-02-11;12;19709;2057;4599;17233;12 853;8254;12232;7656;1177;-777;0;17542;0
2023-02-11;13;20047;2103;4093;17309;12 929;8836;12169;7645;1082;-958;0;18003;0
2023-02-11;14;19962;2034;4514;17375;12 995;8482;11963;7538;798;-483;0;17656;0
2023-02-11;15;19772;2042;3977;17442;13 062;9085;11608;7315;497;-922;0;17933;0
2023-02-11;16;19530;1990;3823;17452;13 072;9249;11031;6827;223;-751;0;17445;0
2023-02-11;17;19637;1995;3024;17484;13 104;10080;10279;6107;22;-722;0;17384;0
2023-02-11;18;19921;2072;2022;17916;13 413;11391;9725;5439;0;-1196;0;18150;0
2023-02-11;19;19772;2099;1931;18735;14 191;12260;9133;4848;0;-1622;0;18420;0
2023-02-11;20;19441;2083;2034;18980;14 600;12566;8653;4344;0;-1778;0;18258;0
2023-02-11;21;18816;2003;2174;18995;14 615;12441;7956;3700;0;-1581;0;17346;0
2023-02-11;22;17823;1837;2696;18603;14 027;11331;7495;3314;0;-1003;0;15784;0
2023-02-11;23;16538;1814;3102;18950;14 353;11252;7013;2848;0;-1727;0;15416;0
2023-02-11;24;15414;1696;3474;18567;13 970;10495;6558;2406;0;-1639;0;14106;0
2023-02-12;01;15164;1649;2728;17031;13 267;10539;6012;1972;0;-1387;0;13401;0
2023-02-12;02;14666;1627;2906;17286;13 522;10616;5652;1635;0;-1601;0;13126;0
2023-02-12;03;14113;1594;3669;17531;14 114;10445;5354;1302;0;-1686;0;12726;0
2023-02-12;04;14082;1555;3885;17500;14 083;10198;5089;1039;0;-1205;0;12280;0
2023-02-12;05;13623;1489;3951;17096;13 679;9728;4814;743;0;-919;0;11814;0
2023-02-12;06;13599;1508;4021;17555;14 138;10117;4647;570;0;-1165;0;12058;0
2023-02-12;07;13999;1502;4137;17542;14 125;9988;4507;443;0;-495;0;12057;0
2023-02-12;08;14334;1581;3559;17738;14 321;10763;4586;410;220;-1014;0;12650;0
2023-02-12;09;14728;1649;3395;17417;14 000;10606;4978;385;1132;-856;0;12846;0
2023-02-12;10;15037;1714;3880;17597;14 180;10299;5445;413;2168;-708;0;13380;0
2023-02-12;11;15182;1758;3675;17049;13 632;9957;5859;483;3131;-634;0;13270;0
2023-02-12;12;15280;1817;3452;17160;13 743;10291;6104;666;3415;-1115;0;13304;0
2023-02-12;13;15379;1741;3833;16984;13 567;9734;6192;930;2900;-548;0;13158;0
2023-02-12;14;15196;1684;4452;16910;13 493;9041;6419;1293;2621;-264;0;12727;0
